route_id,manifest_id,vehicle_id,warehouse_id,stop_sequence,fps_id,latitude,longitude,distance_from_previous_km,eta_minutes,route_status
RT-0002880,MAN-000242,VEH-0011,WH-011,6,FPS-0136,12.787626,76.038059,28.47,62,PLANNED
RT-0002881,MAN-000242,VEH-0011,WH-011,6,FPS-0136,12.787626,76.038059,28.47,62,PLANNED
RT-0002882,MAN-000243,VEH-0111,WH-011,1,FPS-0511,12.663496,76.298598,17.2,37,DRAFT
RT-0002883,MAN-000243,VEH-0111,WH-011,1,FPS-0511,12.663496,76.298598,17.2,37,DRAFT
RT-0002884,MAN-000243,VEH-0111,WH-011,2,FPS-0561,12.647269,76.076532,24.16,53,DRAFT
RT-0002885,MAN-000243,VEH-0111,WH-011,2,FPS-0561,12.647269,76.076532,24.16,53,DRAFT
RT-0002886,MAN-000243,VEH-0111,WH-011,3,FPS-0411,12.817478,76.311581,31.75,69,DRAFT
RT-0002887,MAN-000243,VEH-0111,WH-011,3,FPS-0411,12.817478,76.311581,31.75,69,DRAFT
RT-0002888,MAN-000243,VEH-0111,WH-011,4,FPS-0036,12.726912,76.114724,23.6,51,DRAFT
RT-0002889,MAN-000243,VEH-0111,WH-011,4,FPS-0036,12.726912,76.114724,23.6,51,DRAFT
RT-0002890,MAN-000243,VEH-0111,WH-011,5,FPS-0311,12.579304,76.261257,22.85,50,DRAFT
RT-0002891,MAN-000243,VEH-0111,WH-011,5,FPS-0311,12.579304,76.261257,22.85,50,DRAFT
RT-0002892,MAN-000243,VEH-0111,WH-011,6,FPS-0011,12.869214,76.296243,32.46,71,DRAFT
RT-0002893,MAN-000243,VEH-0111,WH-011,6,FPS-0011,12.869214,76.296243,32.46,71,DRAFT
RT-0002894,MAN-000244,VEH-0036,WH-011,1,FPS-0536,12.631563,76.213694,14.44,31,DRAFT
RT-0002895,MAN-000244,VEH-0036,WH-011,1,FPS-0536,12.631563,76.213694,14.44,31,DRAFT
RT-0002896,MAN-000244,VEH-0036,WH-011,2,FPS-0111,12.75579,76.023185,24.86,54,DRAFT
RT-0002897,MAN-000244,VEH-0036,WH-011,2,FPS-0111,12.75579,76.023185,24.86,54,DRAFT
RT-0002898,MAN-000244,VEH-0036,WH-011,3,FPS-0161,12.810145,76.166144,16.64,36,DRAFT
RT-0002899,MAN-000244,VEH-0036,WH-011,3,FPS-0161,12.810145,76.166144,16.64,36,DRAFT
RT-0002900,MAN-000244,VEH-0036,WH-011,4,FPS-0261,12.790295,76.216493,5.89,12,DRAFT
RT-0002901,MAN-000244,VEH-0036,WH-011,4,FPS-0261,12.790295,76.216493,5.89,12,DRAFT
RT-0002902,MAN-000244,VEH-0036,WH-011,5,FPS-0236,12.661776,76.177654,14.9,32,DRAFT
RT-0002903,MAN-000244,VEH-0036,WH-011,5,FPS-0236,12.661776,76.177654,14.9,32,DRAFT
RT-0002904,MAN-000244,VEH-0036,WH-011,6,FPS-0386,12.926892,76.155199,29.58,65,DRAFT
RT-0002905,MAN-000244,VEH-0036,WH-011,6,FPS-0386,12.926892,76.155199,29.58,65,DRAFT
RT-0002906,MAN-000245,VEH-0012,WH-012,1,FPS-0012,13.786001,75.670479,3.54,7,PLANNED
RT-0002907,MAN-000245,VEH-0012,WH-012,1,FPS-0012,13.786001,75.670479,3.54,7,PLANNED
RT-0002908,MAN-000245,VEH-0012,WH-012,2,FPS-0087,13.668713,75.469139,25.36,55,PLANNED
RT-0002909,MAN-000245,VEH-0012,WH-012,2,FPS-0087,13.668713,75.469139,25.36,55,PLANNED
RT-0002910,MAN-000245,VEH-0012,WH-012,3,FPS-0362,13.69556,75.591333,13.54,29,PLANNED
RT-0002911,MAN-000245,VEH-0012,WH-012,3,FPS-0362,13.69556,75.591333,13.54,29,PLANNED
RT-0002912,MAN-000245,VEH-0012,WH-012,4,FPS-0412,13.616288,75.715421,16.05,35,PLANNED
RT-0002913,MAN-000245,VEH-0012,WH-012,4,FPS-0412,13.616288,75.715421,16.05,35,PLANNED
RT-0002914,MAN-000245,VEH-0012,WH-012,5,FPS-0187,13.618484,75.739899,2.66,5,PLANNED
RT-0002915,MAN-000245,VEH-0012,WH-012,5,FPS-0187,13.618484,75.739899,2.66,5,PLANNED
RT-0002916,MAN-000245,VEH-0012,WH-012,6,FPS-0562,13.792173,75.532188,29.61,65,PLANNED
RT-0002917,MAN-000245,VEH-0012,WH-012,6,FPS-0562,13.792173,75.532188,29.61,65,PLANNED
RT-0002918,MAN-000246,VEH-0137,WH-012,1,FPS-0487,13.616544,75.71093,20.3,44,PLANNED
RT-0002919,MAN-000246,VEH-0137,WH-012,1,FPS-0487,13.616544,75.71093,20.3,44,PLANNED
RT-0002920,MAN-000246,VEH-0137,WH-012,2,FPS-0037,13.679177,75.814942,13.22,29,PLANNED
RT-0002921,MAN-000246,VEH-0137,WH-012,2,FPS-0037,13.679177,75.814942,13.22,29,PLANNED
RT-0002922,MAN-000246,VEH-0137,WH-012,3,FPS-0312,13.652583,75.591934,24.28,53,PLANNED
RT-0002923,MAN-000246,VEH-0137,WH-012,3,FPS-0312,13.652583,75.591934,24.28,53,PLANNED
RT-0002924,MAN-000246,VEH-0137,WH-012,4,FPS-0462,13.701084,75.786022,21.65,47,PLANNED
RT-0002925,MAN-000246,VEH-0137,WH-012,4,FPS-0462,13.701084,75.786022,21.65,47,PLANNED
RT-0002926,MAN-000246,VEH-0137,WH-012,5,FPS-0162,13.827119,75.500116,33.91,74,PLANNED
RT-0002927,MAN-000246,VEH-0137,WH-012,5,FPS-0162,13.827119,75.500116,33.91,74,PLANNED
RT-0002928,MAN-000246,VEH-0137,WH-012,6,FPS-0112,13.821049,75.530525,3.35,7,PLANNED
RT-0002929,MAN-000246,VEH-0137,WH-012,6,FPS-0112,13.821049,75.530525,3.35,7,PLANNED
RT-0002930,MAN-000247,VEH-0112,WH-012,1,FPS-0137,13.69482,75.516316,16.49,36,PLANNED
RT-0002931,MAN-000247,VEH-0112,WH-012,1,FPS-0137,13.69482,75.516316,16.49,36,PLANNED
RT-0002932,MAN-000247,VEH-0112,WH-012,2,FPS-0237,13.890664,75.704212,29.76,65,PLANNED
RT-0002933,MAN-000247,VEH-0112,WH-012,2,FPS-0237,13.890664,75.704212,29.76,65,PLANNED
RT-0002934,MAN-000247,VEH-0112,WH-012,3,FPS-0262,13.819608,75.742769,8.93,19,PLANNED
RT-0002935,MAN-000247,VEH-0112,WH-012,3,FPS-0262,13.819608,75.742769,8.93,19,PLANNED
RT-0002936,MAN-000247,VEH-0112,WH-012,4,FPS-0587,13.806957,75.525312,23.52,51,PLANNED
RT-0002937,MAN-000247,VEH-0112,WH-012,4,FPS-0587,13.806957,75.525312,23.52,51,PLANNED
RT-0002938,MAN-000247,VEH-0112,WH-012,5,FPS-0437,13.829193,75.666469,15.44,33,PLANNED
RT-0002939,MAN-000247,VEH-0112,WH-012,5,FPS-0437,13.829193,75.666469,15.44,33,PLANNED
RT-0002940,MAN-000247,VEH-0112,WH-012,6,FPS-0212,13.900979,75.621159,9.36,20,PLANNED
RT-0002941,MAN-000247,VEH-0112,WH-012,6,FPS-0212,13.900979,75.621159,9.36,20,PLANNED
RT-0002942,MAN-000248,VEH-0137,WH-012,1,FPS-0537,13.822648,75.748357,12.67,27,PLANNED
RT-0002943,MAN-000248,VEH-0137,WH-012,1,FPS-0537,13.822648,75.748357,12.67,27,PLANNED
RT-0002944,MAN-000248,VEH-0137,WH-012,2,FPS-0062,13.668943,75.766819,17.21,37,PLANNED
RT-0002945,MAN-000248,VEH-0137,WH-012,2,FPS-0062,13.668943,75.766819,17.21,37,PLANNED
RT-0002946,MAN-000248,VEH-0137,WH-012,3,FPS-0512,13.920792,75.801113,28.25,62,PLANNED
RT-0002947,MAN-000248,VEH-0137,WH-012,3,FPS-0512,13.920792,75.801113,28.25,62,PLANNED
RT-0002948,MAN-000248,VEH-0137,WH-012,4,FPS-0337,13.663236,75.574372,37.68,82,PLANNED
RT-0002949,MAN-000248,VEH-0137,WH-012,4,FPS-0337,13.663236,75.574372,37.68,82,PLANNED
RT-0002950,MAN-000248,VEH-0137,WH-012,5,FPS-0387,13.911249,75.489818,29.05,63,PLANNED
RT-0002951,MAN-000248,VEH-0137,WH-012,5,FPS-0387,13.911249,75.489818,29.05,63,PLANNED
RT-0002952,MAN-000248,VEH-0137,WH-012,6,FPS-0287,13.876055,75.58077,10.57,23,PLANNED
RT-0002953,MAN-000248,VEH-0137,WH-012,6,FPS-0287,13.876055,75.58077,10.57,23,PLANNED
RT-0002954,MAN-000249,VEH-0113,WH-013,1,FPS-0438,12.694288,77.432305,18.99,41,PLANNED
RT-0002955,MAN-000249,VEH-0113,WH-013,1,FPS-0438,12.694288,77.432305,18.99,41,PLANNED
RT-0002956,MAN-000249,VEH-0113,WH-013,2,FPS-0063,12.908824,77.610842,30.72,67,PLANNED
RT-0002957,MAN-000249,VEH-0113,WH-013,2,FPS-0063,12.908824,77.610842,30.72,67,PLANNED
RT-0002958,MAN-000249,VEH-0113,WH-013,3,FPS-0313,12.891993,77.443938,18.19,40,PLANNED
RT-0002959,MAN-000249,VEH-0113,WH-013,3,FPS-0313,12.891993,77.443938,18.19,40,PLANNED
RT-0002960,MAN-000249,VEH-0113,WH-013,4,FPS-0538,12.801898,77.531503,13.8,30,PLANNED
RT-0002961,MAN-000249,VEH-0113,WH-013,4,FPS-0538,12.801898,77.531503,13.8,30,PLANNED
RT-0002962,MAN-000249,VEH-0113,WH-013,5,FPS-0038,12.778585,77.541761,2.82,6,PLANNED
RT-0002963,MAN-000249,VEH-0113,WH-013,5,FPS-0038,12.778585,77.541761,2.82,6,PLANNED
RT-0002964,MAN-000249,VEH-0113,WH-013,6,FPS-0288,12.848696,77.597419,9.86,21,PLANNED
RT-0002965,MAN-000249,VEH-0113,WH-013,6,FPS-0288,12.848696,77.597419,9.86,21,PLANNED
RT-0002966,MAN-000250,VEH-0138,WH-013,1,FPS-0013,12.893299,77.496665,13.69,30,PLANNED
RT-0002967,MAN-000250,VEH-0138,WH-013,1,FPS-0013,12.893299,77.496665,13.69,30,PLANNED
RT-0002968,MAN-000250,VEH-0138,WH-013,2,FPS-0213,12.637804,77.490235,28.42,62,PLANNED
RT-0002969,MAN-000250,VEH-0138,WH-013,2,FPS-0213,12.637804,77.490235,28.42,62,PLANNED
RT-0002970,MAN-000250,VEH-0138,WH-013,3,FPS-0463,12.653431,77.497561,1.91,4,PLANNED
RT-0002971,MAN-000250,VEH-0138,WH-013,3,FPS-0463,12.653431,77.497561,1.91,4,PLANNED
RT-0002972,MAN-000250,VEH-0138,WH-013,4,FPS-0563,12.687937,77.685141,20.71,45,PLANNED
RT-0002973,MAN-000250,VEH-0138,WH-013,4,FPS-0563,12.687937,77.685141,20.71,45,PLANNED
RT-0002974,MAN-000250,VEH-0138,WH-013,5,FPS-0188,12.816527,77.663953,14.48,31,PLANNED
RT-0002975,MAN-000250,VEH-0138,WH-013,5,FPS-0188,12.816527,77.663953,14.48,31,PLANNED
RT-0002976,MAN-000250,VEH-0138,WH-013,6,FPS-0113,12.973306,77.715912,18.32,40,PLANNED
RT-0002977,MAN-000250,VEH-0138,WH-013,6,FPS-0113,12.973306,77.715912,18.32,40,PLANNED
RT-0002978,MAN-000251,VEH-0038,WH-013,1,FPS-0163,12.807702,77.494456,8.66,19,PLANNED
RT-0002979,MAN-000251,VEH-0038,WH-013,1,FPS-0163,12.807702,77.494456,8.66,19,PLANNED
RT-0002980,MAN-000251,VEH-0038,WH-013,2,FPS-0263,12.651772,77.748991,32.6,71,PLANNED
RT-0002981,MAN-000251,VEH-0038,WH-013,2,FPS-0263,12.651772,77.748991,32.6,71,PLANNED
RT-0002982,MAN-000251,VEH-0038,WH-013,3,FPS-0513,12.910683,77.638171,31.2,68,PLANNED
RT-0002983,MAN-000251,VEH-0038,WH-013,3,FPS-0513,12.910683,77.638171,31.2,68,PLANNED
RT-0002984,MAN-000251,VEH-0038,WH-013,4,FPS-0138,12.687499,77.453099,31.92,70,PLANNED
RT-0002985,MAN-000251,VEH-0038,WH-013,4,FPS-0138,12.687499,77.453099,31.92,70,PLANNED
RT-0002986,MAN-000251,VEH-0038,WH-013,5,FPS-0388,12.812036,77.405986,14.76,32,PLANNED
RT-0002987,MAN-000251,VEH-0038,WH-013,5,FPS-0388,12.812036,77.405986,14.76,32,PLANNED
RT-0002988,MAN-000251,VEH-0038,WH-013,6,FPS-0238,12.663755,77.455586,17.34,38,PLANNED
RT-0002989,MAN-000251,VEH-0038,WH-013,6,FPS-0238,12.663755,77.455586,17.34,38,PLANNED
RT-0002990,MAN-000252,VEH-0063,WH-013,1,FPS-0088,12.643904,77.452014,21.38,47,DRAFT
RT-0002991,MAN-000252,VEH-0063,WH-013,1,FPS-0088,12.643904,77.452014,21.38,47,DRAFT
RT-0002992,MAN-000252,VEH-0063,WH-013,2,FPS-0338,12.690688,77.499674,7.33,16,DRAFT
RT-0002993,MAN-000252,VEH-0063,WH-013,2,FPS-0338,12.690688,77.499674,7.33,16,DRAFT
RT-0002994,MAN-000252,VEH-0063,WH-013,3,FPS-0488,12.648004,77.676808,19.79,43,DRAFT
RT-0002995,MAN-000252,VEH-0063,WH-013,3,FPS-0488,12.648004,77.676808,19.79,43,DRAFT
RT-0002996,MAN-000252,VEH-0063,WH-013,4,FPS-0588,12.783134,77.626103,16.0,35,DRAFT
RT-0002997,MAN-000252,VEH-0063,WH-013,4,FPS-0588,12.783134,77.626103,16.0,35,DRAFT
RT-0002998,MAN-000252,VEH-0063,WH-013,5,FPS-0363,12.719996,77.503472,15.04,33,DRAFT
RT-0002999,MAN-000252,VEH-0063,WH-013,5,FPS-0363,12.719996,77.503472,15.04,33,DRAFT
RT-0003000,MAN-000252,VEH-0063,WH-013,6,FPS-0413,12.62065,77.639149,18.4,40,DRAFT
RT-0003001,MAN-000252,VEH-0063,WH-013,6,FPS-0413,12.62065,77.639149,18.4,40,DRAFT
RT-0003002,MAN-000253,VEH-0039,WH-014,1,FPS-0464,12.3024,76.997658,12.36,27,PLANNED
RT-0003003,MAN-000253,VEH-0039,WH-014,1,FPS-0464,12.3024,76.997658,12.36,27,PLANNED
RT-0003004,MAN-000253,VEH-0039,WH-014,2,FPS-0514,12.442498,76.741918,31.85,70,PLANNED
RT-0003005,MAN-000253,VEH-0039,WH-014,2,FPS-0514,12.442498,76.741918,31.85,70,PLANNED
RT-0003006,MAN-000253,VEH-0039,WH-014,3,FPS-0214,12.328848,76.887999,20.28,44,PLANNED
RT-0003007,MAN-000253,VEH-0039,WH-014,3,FPS-0214,12.328848,76.887999,20.28,44,PLANNED
RT-0003008,MAN-000253,VEH-0039,WH-014,4,FPS-0239,12.283201,77.010073,14.2,31,PLANNED
RT-0003009,MAN-000253,VEH-0039,WH-014,4,FPS-0239,12.283201,77.010073,14.2,31,PLANNED
RT-0003010,MAN-000253,VEH-0039,WH-014,5,FPS-0339,12.454621,76.774598,31.9,70,PLANNED
RT-0003011,MAN-000253,VEH-0039,WH-014,5,FPS-0339,12.454621,76.774598,31.9,70,PLANNED
RT-0003012,MAN-000253,VEH-0039,WH-014,6,FPS-0039,12.390759,76.713601,9.71,21,PLANNED
RT-0003013,MAN-000253,VEH-0039,WH-014,6,FPS-0039,12.390759,76.713601,9.71,21,PLANNED
RT-0003014,MAN-000254,VEH-0039,WH-014,1,FPS-0089,12.326085,76.921817,4.21,9,PLANNED
RT-0003015,MAN-000254,VEH-0039,WH-014,1,FPS-0089,12.326085,76.921817,4.21,9,PLANNED
RT-0003016,MAN-000254,VEH-0039,WH-014,2,FPS-0564,12.463981,77.017653,18.53,40,PLANNED
RT-0003017,MAN-000254,VEH-0039,WH-014,2,FPS-0564,12.463981,77.017653,18.53,40,PLANNED
RT-0003018,MAN-000254,VEH-0039,WH-014,3,FPS-0389,12.178367,76.983094,31.98,70,PLANNED
RT-0003019,MAN-000254,VEH-0039,WH-014,3,FPS-0389,12.178367,76.983094,31.98,70,PLANNED
RT-0003020,MAN-000254,VEH-0039,WH-014,4,FPS-0139,12.313231,76.797098,25.17,55,PLANNED
RT-0003021,MAN-000254,VEH-0039,WH-014,4,FPS-0139,12.313231,76.797098,25.17,55,PLANNED
RT-0003022,MAN-000254,VEH-0039,WH-014,5,FPS-0189,12.255484,77.047413,27.94,61,PLANNED
RT-0003023,MAN-000254,VEH-0039,WH-014,5,FPS-0189,12.255484,77.047413,27.94,61,PLANNED
RT-0003024,MAN-000254,VEH-0039,WH-014,6,FPS-0289,12.314825,76.864861,20.9,45,PLANNED
RT-0003025,MAN-000254,VEH-0039,WH-014,6,FPS-0289,12.314825,76.864861,20.9,45,PLANNED
RT-0003026,MAN-000255,VEH-0114,WH-014,1,FPS-0064,12.209402,76.738124,19.81,43,PLANNED
RT-0003027,MAN-000255,VEH-0114,WH-014,1,FPS-0064,12.209402,76.738124,19.81,43,PLANNED
RT-0003028,MAN-000255,VEH-0114,WH-014,2,FPS-0414,12.354429,76.937592,27.01,59,PLANNED
RT-0003029,MAN-000255,VEH-0114,WH-014,2,FPS-0414,12.354429,76.937592,27.01,59,PLANNED
RT-0003030,MAN-000255,VEH-0114,WH-014,3,FPS-0439,12.272349,77.016712,12.54,27,PLANNED
RT-0003031,MAN-000255,VEH-0114,WH-014,3,FPS-0439,12.272349,77.016712,12.54,27,PLANNED
RT-0003032,MAN-000255,VEH-0114,WH-014,4,FPS-0364,12.417474,77.058453,16.76,36,PLANNED
RT-0003033,MAN-000255,VEH-0114,WH-014,4,FPS-0364,12.417474,77.058453,16.76,36,PLANNED
RT-0003034,MAN-000255,VEH-0114,WH-014,5,FPS-0164,12.47401,76.797116,29.06,63,PLANNED
RT-0003035,MAN-000255,VEH-0114,WH-014,5,FPS-0164,12.47401,76.797116,29.06,63,PLANNED
RT-0003036,MAN-000255,VEH-0114,WH-014,6,FPS-0489,12.44733,76.864485,7.89,17,PLANNED
RT-0003037,MAN-000255,VEH-0114,WH-014,6,FPS-0489,12.44733,76.864485,7.89,17,PLANNED
RT-0003038,MAN-000256,VEH-0039,WH-014,1,FPS-0014,12.356649,76.736884,16.7,36,PLANNED
RT-0003039,MAN-000256,VEH-0039,WH-014,1,FPS-0014,12.356649,76.736884,16.7,36,PLANNED
RT-0003040,MAN-000256,VEH-0039,WH-014,2,FPS-0539,12.290594,77.055111,35.34,77,PLANNED
RT-0003041,MAN-000256,VEH-0039,WH-014,2,FPS-0539,12.290594,77.055111,35.34,77,PLANNED
RT-0003042,MAN-000256,VEH-0039,WH-014,3,FPS-0114,12.441691,76.942173,20.8,45,PLANNED
RT-0003043,MAN-000256,VEH-0039,WH-014,3,FPS-0114,12.441691,76.942173,20.8,45,PLANNED
RT-0003044,MAN-000256,VEH-0039,WH-014,4,FPS-0589,12.144756,76.758829,38.56,84,PLANNED
RT-0003045,MAN-000256,VEH-0039,WH-014,4,FPS-0589,12.144756,76.758829,38.56,84,PLANNED
RT-0003046,MAN-000256,VEH-0039,WH-014,5,FPS-0314,12.331478,76.942202,28.78,63,PLANNED
RT-0003047,MAN-000256,VEH-0039,WH-014,5,FPS-0314,12.331478,76.942202,28.78,63,PLANNED
RT-0003048,MAN-000256,VEH-0039,WH-014,6,FPS-0264,12.164955,76.753933,27.59,60,PLANNED
RT-0003049,MAN-000256,VEH-0039,WH-014,6,FPS-0264,12.164955,76.753933,27.59,60,PLANNED
RT-0003050,MAN-000257,VEH-0090,WH-015,1,FPS-0490,13.508785,76.882593,8.07,17,DRAFT
RT-0003051,MAN-000257,VEH-0090,WH-015,1,FPS-0490,13.508785,76.882593,8.07,17,DRAFT
RT-0003052,MAN-000257,VEH-0090,WH-015,2,FPS-0215,13.519428,76.921876,4.41,9,DRAFT
RT-0003053,MAN-000257,VEH-0090,WH-015,2,FPS-0215,13.519428,76.921876,4.41,9,DRAFT
RT-0003054,MAN-000257,VEH-0090,WH-015,3,FPS-0565,13.598004,77.039966,15.47,34,DRAFT
RT-0003055,MAN-000257,VEH-0090,WH-015,3,FPS-0565,13.598004,77.039966,15.47,34,DRAFT
RT-0003056,MAN-000257,VEH-0090,WH-015,4,FPS-0540,13.449251,76.853923,26.04,57,DRAFT
RT-0003057,MAN-000257,VEH-0090,WH-015,4,FPS-0540,13.449251,76.853923,26.04,57,DRAFT
RT-0003058,MAN-000257,VEH-0090,WH-015,5,FPS-0015,13.608955,76.816619,18.21,40,DRAFT
RT-0003059,MAN-000257,VEH-0090,WH-015,5,FPS-0015,13.608955,76.816619,18.21,40,DRAFT
RT-0003060,MAN-000257,VEH-0090,WH-015,6,FPS-0090,13.420376,76.952789,25.62,56,DRAFT
RT-0003061,MAN-000257,VEH-0090,WH-015,6,FPS-0090,13.420376,76.952789,25.62,56,DRAFT
RT-0003062,MAN-000258,VEH-0090,WH-015,1,FPS-0365,13.490673,76.967888,5.29,11,PLANNED
RT-0003063,MAN-000258,VEH-0090,WH-015,1,FPS-0365,13.490673,76.967888,5.29,11,PLANNED
RT-0003064,MAN-000258,VEH-0090,WH-015,2,FPS-0240,13.418903,76.840118,15.96,35,PLANNED
RT-0003065,MAN-000258,VEH-0090,WH-015,2,FPS-0240,13.418903,76.840118,15.96,35,PLANNED
RT-0003066,MAN-000258,VEH-0090,WH-015,3,FPS-0065,13.462093,76.97375,15.23,33,PLANNED
RT-0003067,MAN-000258,VEH-0090,WH-015,3,FPS-0065,13.462093,76.97375,15.23,33,PLANNED
RT-0003068,MAN-000258,VEH-0090,WH-015,4,FPS-0115,13.627282,77.022142,19.1,42,PLANNED
RT-0003069,MAN-000258,VEH-0090,WH-015,4,FPS-0115,13.627282,77.022142,19.1,42,PLANNED
RT-0003070,MAN-000258,VEH-0090,WH-015,5,FPS-0040,13.453789,77.130441,22.57,49,PLANNED
RT-0003071,MAN-000258,VEH-0090,WH-015,5,FPS-0040,13.453789,77.130441,22.57,49,PLANNED
RT-0003072,MAN-000258,VEH-0090,WH-015,6,FPS-0465,13.535357,77.121063,9.13,20,PLANNED
RT-0003073,MAN-000258,VEH-0090,WH-015,6,FPS-0465,13.535357,77.121063,9.13,20,PLANNED
RT-0003074,MAN-000259,VEH-0015,WH-015,1,FPS-0140,13.405809,76.920186,14.85,32,DRAFT
RT-0003075,MAN-000259,VEH-0015,WH-015,1,FPS-0140,13.405809,76.920186,14.85,32,DRAFT
RT-0003076,MAN-000259,VEH-0015,WH-015,2,FPS-0290,13.387829,76.833429,9.6,21,DRAFT
RT-0003077,MAN-000259,VEH-0015,WH-015,2,FPS-0290,13.387829,76.833429,9.6,21,DRAFT
RT-0003078,MAN-000259,VEH-0015,WH-015,3,FPS-0590,13.674952,76.963346,34.88,76,DRAFT
RT-0003079,MAN-000259,VEH-0015,WH-015,3,FPS-0590,13.674952,76.963346,34.88,76,DRAFT
RT-0003080,MAN-000259,VEH-0015,WH-015,4,FPS-0340,13.603673,76.787261,20.61,45,DRAFT
RT-0003081,MAN-000259,VEH-0015,WH-015,4,FPS-0340,13.603673,76.787261,20.61,45,DRAFT
RT-0003082,MAN-000259,VEH-0015,WH-015,5,FPS-0440,13.642382,76.99989,23.38,51,DRAFT
RT-0003083,MAN-000259,VEH-0015,WH-015,5,FPS-0440,13.642382,76.99989,23.38,51,DRAFT
RT-0003084,MAN-000259,VEH-0015,WH-015,6,FPS-0515,13.618932,77.006275,2.7,5,DRAFT
RT-0003085,MAN-000259,VEH-0015,WH-015,6,FPS-0515,13.618932,77.006275,2.7,5,DRAFT
RT-0003086,MAN-000260,VEH-0015,WH-015,1,FPS-0265,13.452281,76.910842,10.29,22,PLANNED
RT-0003087,MAN-000260,VEH-0015,WH-015,1,FPS-0265,13.452281,76.910842,10.29,22,PLANNED
RT-0003088,MAN-000260,VEH-0015,WH-015,2,FPS-0390,13.386521,76.903626,7.35,16,PLANNED
RT-0003089,MAN-000260,VEH-0015,WH-015,2,FPS-0390,13.386521,76.903626,7.35,16,PLANNED
RT-0003090,MAN-000260,VEH-0015,WH-015,3,FPS-0315,13.447733,77.013066,13.65,30,PLANNED
RT-0003091,MAN-000260,VEH-0015,WH-015,3,FPS-0315,13.447733,77.013066,13.65,30,PLANNED
RT-0003092,MAN-000260,VEH-0015,WH-015,4,FPS-0415,13.480616,76.869987,15.9,34,PLANNED
RT-0003093,MAN-000260,VEH-0015,WH-015,4,FPS-0415,13.480616,76.869987,15.9,34,PLANNED
RT-0003094,MAN-000260,VEH-0015,WH-015,5,FPS-0165,13.462417,76.815036,6.28,13,PLANNED
RT-0003095,MAN-000260,VEH-0015,WH-015,5,FPS-0165,13.462417,76.815036,6.28,13,PLANNED
RT-0003096,MAN-000260,VEH-0015,WH-015,6,FPS-0190,13.711813,77.044247,37.19,81,PLANNED
RT-0003097,MAN-000260,VEH-0015,WH-015,6,FPS-0190,13.711813,77.044247,37.19,81,PLANNED
RT-0003098,MAN-000261,VEH-0066,WH-016,1,FPS-0566,12.667038,76.655128,19.97,43,PLANNED
RT-0003099,MAN-000261,VEH-0066,WH-016,1,FPS-0566,12.667038,76.655128,19.97,43,PLANNED
RT-0003100,MAN-000261,VEH-0066,WH-016,2,FPS-0266,12.514365,76.60295,17.9,39,PLANNED
RT-0003101,MAN-000261,VEH-0066,WH-016,2,FPS-0266,12.514365,76.60295,17.9,39,PLANNED
RT-0003102,MAN-000261,VEH-0066,WH-016,3,FPS-0041,12.392558,76.482157,18.85,41,PLANNED
RT-0003103,MAN-000261,VEH-0066,WH-016,3,FPS-0041,12.392558,76.482157,18.85,41,PLANNED
RT-0003104,MAN-000261,VEH-0066,WH-016,4,FPS-0366,12.5821,76.59684,24.48,53,PLANNED
RT-0003105,MAN-000261,VEH-0066,WH-016,4,FPS-0366,12.5821,76.59684,24.48,53,PLANNED
RT-0003106,MAN-000261,VEH-0066,WH-016,5,FPS-0191,12.639382,76.736283,16.42,36,PLANNED
RT-0003107,MAN-000261,VEH-0066,WH-016,5,FPS-0191,12.639382,76.736283,16.42,36,PLANNED
RT-0003108,MAN-000261,VEH-0066,WH-016,6,FPS-0466,12.602823,76.664583,8.78,19,PLANNED
RT-0003109,MAN-000261,VEH-0066,WH-016,6,FPS-0466,12.602823,76.664583,8.78,19,PLANNED
RT-0003110,MAN-000262,VEH-0116,WH-016,1,FPS-0416,12.404862,76.705942,18.53,40,PLANNED
RT-0003111,MAN-000262,VEH-0116,WH-016,1,FPS-0416,12.404862,76.705942,18.53,40,PLANNED
RT-0003112,MAN-000262,VEH-0116,WH-016,2,FPS-0316,12.378784,76.601186,11.74,25,PLANNED
RT-0003113,MAN-000262,VEH-0116,WH-016,2,FPS-0316,12.378784,76.601186,11.74,25,PLANNED
RT-0003114,MAN-000262,VEH-0116,WH-016,3,FPS-0391,12.604202,76.578335,25.19,55,PLANNED
RT-0003115,MAN-000262,VEH-0116,WH-016,3,FPS-0391,12.604202,76.578335,25.19,55,PLANNED
RT-0003116,MAN-000262,VEH-0116,WH-016,4,FPS-0516,12.432937,76.53011,19.75,43,PLANNED
RT-0003117,MAN-000262,VEH-0116,WH-016,4,FPS-0516,12.432937,76.53011,19.75,43,PLANNED
RT-0003118,MAN-000262,VEH-0116,WH-016,5,FPS-0016,12.450702,76.634937,11.55,25,PLANNED
RT-0003119,MAN-000262,VEH-0116,WH-016,5,FPS-0016,12.450702,76.634937,11.55,25,PLANNED
RT-0003120,MAN-000262,VEH-0116,WH-016,6,FPS-0341,12.465842,76.397389,25.85,56,PLANNED
RT-0003121,MAN-000262,VEH-0116,WH-016,6,FPS-0341,12.465842,76.397389,25.85,56,PLANNED
RT-0003122,MAN-000263,VEH-0141,WH-016,1,FPS-0166,12.461113,76.723592,17.32,38,PLANNED
RT-0003123,MAN-000263,VEH-0141,WH-016,1,FPS-0166,12.461113,76.723592,17.32,38,PLANNED
