allocation_id,cycle,fps_id,commodity,requested_kg,allocated_kg,warehouse_id,status,source,approved_by,approved_at
ALLOC-0002844,2026-03,FPS-0222,WHEAT,191,191,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002845,2026-03,FPS-0223,RICE,234,234,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002846,2026-03,FPS-0223,WHEAT,190,190,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002847,2026-03,FPS-0224,RICE,181,181,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002848,2026-03,FPS-0224,WHEAT,173,173,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002849,2026-03,FPS-0225,RICE,195,195,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002850,2026-03,FPS-0225,WHEAT,171,171,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002851,2026-03,FPS-0226,RICE,192,192,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002852,2026-03,FPS-0226,WHEAT,176,176,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002853,2026-03,FPS-0227,RICE,171,171,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002854,2026-03,FPS-0227,WHEAT,187,187,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002855,2026-03,FPS-0228,RICE,198,198,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002856,2026-03,FPS-0228,WHEAT,205,205,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002857,2026-03,FPS-0229,RICE,205,205,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002858,2026-03,FPS-0229,WHEAT,194,194,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002859,2026-03,FPS-0230,RICE,298,298,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002860,2026-03,FPS-0230,WHEAT,210,210,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002861,2026-03,FPS-0231,RICE,193,193,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002862,2026-03,FPS-0231,WHEAT,183,183,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002863,2026-03,FPS-0232,RICE,209,209,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002864,2026-03,FPS-0232,WHEAT,198,198,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002865,2026-03,FPS-0233,RICE,187,187,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002866,2026-03,FPS-0233,WHEAT,203,203,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002867,2026-03,FPS-0234,RICE,207,207,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002868,2026-03,FPS-0234,WHEAT,164,164,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002869,2026-03,FPS-0235,RICE,236,236,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002870,2026-03,FPS-0235,WHEAT,195,195,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002871,2026-03,FPS-0236,RICE,198,198,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002872,2026-03,FPS-0236,WHEAT,204,204,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002873,2026-03,FPS-0237,RICE,204,204,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002874,2026-03,FPS-0237,WHEAT,179,179,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002875,2026-03,FPS-0238,RICE,223,223,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002876,2026-03,FPS-0238,WHEAT,208,208,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002877,2026-03,FPS-0239,RICE,271,271,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002878,2026-03,FPS-0239,WHEAT,168,168,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002879,2026-03,FPS-0240,RICE,240,240,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002880,2026-03,FPS-0240,WHEAT,207,207,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002881,2026-03,FPS-0241,RICE,215,215,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002882,2026-03,FPS-0241,WHEAT,184,184,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002883,2026-03,FPS-0242,RICE,181,181,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002884,2026-03,FPS-0242,WHEAT,149,149,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002885,2026-03,FPS-0243,RICE,233,233,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002886,2026-03,FPS-0243,WHEAT,198,198,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002887,2026-03,FPS-0244,RICE,188,188,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002888,2026-03,FPS-0244,WHEAT,179,179,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002889,2026-03,FPS-0245,RICE,187,187,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002890,2026-03,FPS-0245,WHEAT,201,201,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002891,2026-03,FPS-0246,RICE,320,320,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002892,2026-03,FPS-0246,WHEAT,215,215,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002893,2026-03,FPS-0247,RICE,185,185,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002894,2026-03,FPS-0247,WHEAT,193,193,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002895,2026-03,FPS-0248,RICE,344,344,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002896,2026-03,FPS-0248,WHEAT,208,208,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002897,2026-03,FPS-0249,RICE,271,271,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002898,2026-03,FPS-0249,WHEAT,212,212,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002899,2026-03,FPS-0250,RICE,193,193,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002900,2026-03,FPS-0250,WHEAT,165,165,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002901,2026-03,FPS-0251,RICE,187,187,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002902,2026-03,FPS-0251,WHEAT,172,172,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002903,2026-03,FPS-0252,RICE,193,193,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002904,2026-03,FPS-0252,WHEAT,196,196,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002905,2026-03,FPS-0253,RICE,248,248,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002906,2026-03,FPS-0253,WHEAT,175,175,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002907,2026-03,FPS-0254,RICE,204,204,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002908,2026-03,FPS-0254,WHEAT,197,197,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002909,2026-03,FPS-0255,RICE,191,191,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002910,2026-03,FPS-0255,WHEAT,198,198,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002911,2026-03,FPS-0256,RICE,194,194,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002912,2026-03,FPS-0256,WHEAT,182,182,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002913,2026-03,FPS-0257,RICE,160,160,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002914,2026-03,FPS-0257,WHEAT,210,210,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002915,2026-03,FPS-0258,RICE,192,192,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002916,2026-03,FPS-0258,WHEAT,181,181,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002917,2026-03,FPS-0259,RICE,184,184,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002918,2026-03,FPS-0259,WHEAT,187,187,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002919,2026-03,FPS-0260,RICE,193,193,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002920,2026-03,FPS-0260,WHEAT,183,183,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002921,2026-03,FPS-0261,RICE,207,207,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002922,2026-03,FPS-0261,WHEAT,194,194,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002923,2026-03,FPS-0262,RICE,183,183,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002924,2026-03,FPS-0262,WHEAT,182,182,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002925,2026-03,FPS-0263,RICE,204,204,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002926,2026-03,FPS-0263,WHEAT,206,206,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002927,2026-03,FPS-0264,RICE,185,185,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002928,2026-03,FPS-0264,WHEAT,184,184,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002929,2026-03,FPS-0265,RICE,227,227,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002930,2026-03,FPS-0265,WHEAT,205,205,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002931,2026-03,FPS-0266,RICE,185,185,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002932,2026-03,FPS-0266,WHEAT,194,194,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002933,2026-03,FPS-0267,RICE,190,190,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002934,2026-03,FPS-0267,WHEAT,192,192,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002935,2026-03,FPS-0268,RICE,198,198,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002936,2026-03,FPS-0268,WHEAT,201,201,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002937,2026-03,FPS-0269,RICE,215,215,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002938,2026-03,FPS-0269,WHEAT,178,178,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002939,2026-03,FPS-0270,RICE,200,200,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002940,2026-03,FPS-0270,WHEAT,189,189,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002941,2026-03,FPS-0271,RICE,189,189,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002942,2026-03,FPS-0271,WHEAT,199,199,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002943,2026-03,FPS-0272,RICE,231,231,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002944,2026-03,FPS-0272,WHEAT,193,193,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002945,2026-03,FPS-0273,RICE,271,271,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002946,2026-03,FPS-0273,WHEAT,171,171,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002947,2026-03,FPS-0274,RICE,191,191,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002948,2026-03,FPS-0274,WHEAT,171,171,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002949,2026-03,FPS-0275,RICE,192,192,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002950,2026-03,FPS-0275,WHEAT,198,198,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002951,2026-03,FPS-0276,RICE,188,188,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002952,2026-03,FPS-0276,WHEAT,186,186,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002953,2026-03,FPS-0277,RICE,197,197,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002954,2026-03,FPS-0277,WHEAT,205,205,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002955,2026-03,FPS-0278,RICE,196,196,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002956,2026-03,FPS-0278,WHEAT,166,166,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002957,2026-03,FPS-0279,RICE,307,307,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002958,2026-03,FPS-0279,WHEAT,232,232,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002959,2026-03,FPS-0280,RICE,170,170,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002960,2026-03,FPS-0280,WHEAT,170,170,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002961,2026-03,FPS-0281,RICE,201,201,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002962,2026-03,FPS-0281,WHEAT,184,184,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002963,2026-03,FPS-0282,RICE,239,239,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002964,2026-03,FPS-0282,WHEAT,163,163,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002965,2026-03,FPS-0283,RICE,179,179,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002966,2026-03,FPS-0283,WHEAT,196,196,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002967,2026-03,FPS-0284,RICE,206,206,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002968,2026-03,FPS-0284,WHEAT,206,206,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002969,2026-03,FPS-0285,RICE,212,212,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002970,2026-03,FPS-0285,WHEAT,195,195,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002971,2026-03,FPS-0286,RICE,204,204,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002972,2026-03,FPS-0286,WHEAT,191,191,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002973,2026-03,FPS-0287,RICE,339,339,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002974,2026-03,FPS-0287,WHEAT,234,234,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002975,2026-03,FPS-0288,RICE,208,208,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002976,2026-03,FPS-0288,WHEAT,192,192,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002977,2026-03,FPS-0289,RICE,172,172,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002978,2026-03,FPS-0289,WHEAT,161,161,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002979,2026-03,FPS-0290,RICE,178,178,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002980,2026-03,FPS-0290,WHEAT,201,201,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002981,2026-03,FPS-0291,RICE,244,244,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002982,2026-03,FPS-0291,WHEAT,201,201,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002983,2026-03,FPS-0292,RICE,285,285,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002984,2026-03,FPS-0292,WHEAT,182,182,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002985,2026-03,FPS-0293,RICE,216,216,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002986,2026-03,FPS-0293,WHEAT,194,194,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002987,2026-03,FPS-0294,RICE,195,195,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002988,2026-03,FPS-0294,WHEAT,196,196,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002989,2026-03,FPS-0295,RICE,197,197,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002990,2026-03,FPS-0295,WHEAT,207,207,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002991,2026-03,FPS-0296,RICE,197,197,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002992,2026-03,FPS-0296,WHEAT,200,200,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002993,2026-03,FPS-0297,RICE,206,206,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002994,2026-03,FPS-0297,WHEAT,196,196,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002995,2026-03,FPS-0298,RICE,189,189,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002996,2026-03,FPS-0298,WHEAT,202,202,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002997,2026-03,FPS-0299,RICE,199,199,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002998,2026-03,FPS-0299,WHEAT,185,185,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002999,2026-03,FPS-0300,RICE,219,219,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003000,2026-03,FPS-0300,WHEAT,187,187,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003001,2026-03,FPS-0301,RICE,195,195,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003002,2026-03,FPS-0301,WHEAT,184,184,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003003,2026-03,FPS-0302,RICE,194,194,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003004,2026-03,FPS-0302,WHEAT,187,187,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003005,2026-03,FPS-0303,RICE,197,197,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003006,2026-03,FPS-0303,WHEAT,193,193,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003007,2026-03,FPS-0304,RICE,240,240,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003008,2026-03,FPS-0304,WHEAT,174,174,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003009,2026-03,FPS-0305,RICE,196,196,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003010,2026-03,FPS-0305,WHEAT,212,212,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003011,2026-03,FPS-0306,RICE,201,201,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003012,2026-03,FPS-0306,WHEAT,192,192,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003013,2026-03,FPS-0307,RICE,191,191,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003014,2026-03,FPS-0307,WHEAT,178,178,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003015,2026-03,FPS-0308,RICE,215,215,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003016,2026-03,FPS-0308,WHEAT,187,187,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003017,2026-03,FPS-0309,RICE,220,220,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003018,2026-03,FPS-0309,WHEAT,181,181,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003019,2026-03,FPS-0310,RICE,207,207,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003020,2026-03,FPS-0310,WHEAT,212,212,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003021,2026-03,FPS-0311,RICE,252,252,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003022,2026-03,FPS-0311,WHEAT,201,201,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003023,2026-03,FPS-0312,RICE,238,238,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003024,2026-03,FPS-0312,WHEAT,197,197,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003025,2026-03,FPS-0313,RICE,179,179,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003026,2026-03,FPS-0313,WHEAT,192,192,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003027,2026-03,FPS-0314,RICE,230,230,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003028,2026-03,FPS-0314,WHEAT,191,191,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003029,2026-03,FPS-0315,RICE,212,212,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003030,2026-03,FPS-0315,WHEAT,189,189,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003031,2026-03,FPS-0316,RICE,201,201,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003032,2026-03,FPS-0316,WHEAT,193,193,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003033,2026-03,FPS-0317,RICE,196,196,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003034,2026-03,FPS-0317,WHEAT,186,186,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003035,2026-03,FPS-0318,RICE,156,156,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003036,2026-03,FPS-0318,WHEAT,183,183,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003037,2026-03,FPS-0319,RICE,213,213,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003038,2026-03,FPS-0319,WHEAT,184,184,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003039,2026-03,FPS-0320,RICE,178,178,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003040,2026-03,FPS-0320,WHEAT,192,192,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003041,2026-03,FPS-0321,RICE,258,258,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003042,2026-03,FPS-0321,WHEAT,205,205,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003043,2026-03,FPS-0322,RICE,228,228,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003044,2026-03,FPS-0322,WHEAT,198,198,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0003045,2026-03,FPS-0323,RICE,175,175,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
