forecast_id,fps_id,cycle,commodity,baseline_demand_kg,intent_demand_kg,forecast_demand_kg,model_version,prediction_generated_at,training_dataset_version,prediction_horizon
FC-0003054,FPS-0327,2026-03,WHEAT,180,185,179,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003055,FPS-0328,2026-03,RICE,222,216,225,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003056,FPS-0328,2026-03,WHEAT,200,188,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003057,FPS-0329,2026-03,RICE,200,196,198,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003058,FPS-0329,2026-03,WHEAT,200,191,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003059,FPS-0330,2026-03,RICE,218,214,209,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003060,FPS-0330,2026-03,WHEAT,200,193,217,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003061,FPS-0331,2026-03,RICE,204,211,208,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003062,FPS-0331,2026-03,WHEAT,200,182,189,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003063,FPS-0332,2026-03,RICE,222,195,208,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003064,FPS-0332,2026-03,WHEAT,200,185,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003065,FPS-0333,2026-03,RICE,364,371,369,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003066,FPS-0333,2026-03,WHEAT,244,214,232,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003067,FPS-0334,2026-03,RICE,203,181,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003068,FPS-0334,2026-03,WHEAT,200,180,195,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003069,FPS-0335,2026-03,RICE,259,266,259,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003070,FPS-0335,2026-03,WHEAT,200,197,195,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003071,FPS-0336,2026-03,RICE,229,221,222,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003072,FPS-0336,2026-03,WHEAT,180,156,169,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003073,FPS-0337,2026-03,RICE,200,170,178,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003074,FPS-0337,2026-03,WHEAT,200,204,209,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003075,FPS-0338,2026-03,RICE,203,208,209,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003076,FPS-0338,2026-03,WHEAT,200,199,195,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003077,FPS-0339,2026-03,RICE,200,197,183,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003078,FPS-0339,2026-03,WHEAT,200,176,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003079,FPS-0340,2026-03,RICE,200,170,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003080,FPS-0340,2026-03,WHEAT,200,172,184,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003081,FPS-0341,2026-03,RICE,200,209,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003082,FPS-0341,2026-03,WHEAT,200,177,189,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003083,FPS-0342,2026-03,RICE,200,185,195,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003084,FPS-0342,2026-03,WHEAT,200,197,203,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003085,FPS-0343,2026-03,RICE,180,165,168,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003086,FPS-0343,2026-03,WHEAT,200,199,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003087,FPS-0344,2026-03,RICE,200,195,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003088,FPS-0344,2026-03,WHEAT,200,197,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003089,FPS-0345,2026-03,RICE,206,191,196,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003090,FPS-0345,2026-03,WHEAT,200,175,182,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003091,FPS-0346,2026-03,RICE,210,181,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003092,FPS-0346,2026-03,WHEAT,200,207,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003093,FPS-0347,2026-03,RICE,287,256,273,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003094,FPS-0347,2026-03,WHEAT,213,213,221,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003095,FPS-0348,2026-03,RICE,228,232,233,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003096,FPS-0348,2026-03,WHEAT,200,190,193,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003097,FPS-0349,2026-03,RICE,200,178,183,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003098,FPS-0349,2026-03,WHEAT,200,208,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003099,FPS-0350,2026-03,RICE,233,233,226,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003100,FPS-0350,2026-03,WHEAT,200,204,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003101,FPS-0351,2026-03,RICE,200,175,189,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003102,FPS-0351,2026-03,WHEAT,200,170,184,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003103,FPS-0352,2026-03,RICE,222,224,229,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003104,FPS-0352,2026-03,WHEAT,200,199,216,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003105,FPS-0353,2026-03,RICE,200,206,203,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003106,FPS-0353,2026-03,WHEAT,200,189,195,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003107,FPS-0354,2026-03,RICE,205,204,210,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003108,FPS-0354,2026-03,WHEAT,180,155,172,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003109,FPS-0355,2026-03,RICE,215,208,214,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003110,FPS-0355,2026-03,WHEAT,200,187,196,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003111,FPS-0356,2026-03,RICE,200,177,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003112,FPS-0356,2026-03,WHEAT,200,184,185,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003113,FPS-0357,2026-03,RICE,219,191,196,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003114,FPS-0357,2026-03,WHEAT,200,181,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003115,FPS-0358,2026-03,RICE,200,208,196,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003116,FPS-0358,2026-03,WHEAT,200,196,198,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003117,FPS-0359,2026-03,RICE,320,322,320,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003118,FPS-0359,2026-03,WHEAT,217,226,222,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003119,FPS-0360,2026-03,RICE,200,203,209,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003120,FPS-0360,2026-03,WHEAT,200,203,193,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003121,FPS-0361,2026-03,RICE,200,209,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003122,FPS-0361,2026-03,WHEAT,200,172,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003123,FPS-0362,2026-03,RICE,200,173,181,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003124,FPS-0362,2026-03,WHEAT,200,193,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003125,FPS-0363,2026-03,RICE,200,200,207,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003126,FPS-0363,2026-03,WHEAT,200,174,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003127,FPS-0364,2026-03,RICE,213,188,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003128,FPS-0364,2026-03,WHEAT,200,205,210,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003129,FPS-0365,2026-03,RICE,200,204,196,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003130,FPS-0365,2026-03,WHEAT,200,206,210,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003131,FPS-0366,2026-03,RICE,212,192,204,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003132,FPS-0366,2026-03,WHEAT,200,204,207,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003133,FPS-0367,2026-03,RICE,180,171,177,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003134,FPS-0367,2026-03,WHEAT,200,185,165,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003135,FPS-0368,2026-03,RICE,221,192,209,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003136,FPS-0368,2026-03,WHEAT,200,191,192,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003137,FPS-0369,2026-03,RICE,201,198,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003138,FPS-0369,2026-03,WHEAT,200,203,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003139,FPS-0370,2026-03,RICE,204,213,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003140,FPS-0370,2026-03,WHEAT,200,201,192,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003141,FPS-0371,2026-03,RICE,200,171,178,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003142,FPS-0371,2026-03,WHEAT,200,176,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003143,FPS-0372,2026-03,RICE,200,172,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003144,FPS-0372,2026-03,WHEAT,200,181,183,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003145,FPS-0373,2026-03,RICE,213,192,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003146,FPS-0373,2026-03,WHEAT,200,190,192,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003147,FPS-0374,2026-03,RICE,200,185,187,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003148,FPS-0374,2026-03,WHEAT,200,178,192,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003149,FPS-0375,2026-03,RICE,211,188,203,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003150,FPS-0375,2026-03,WHEAT,200,176,181,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003151,FPS-0376,2026-03,RICE,215,213,222,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003152,FPS-0376,2026-03,WHEAT,200,195,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003153,FPS-0377,2026-03,RICE,202,176,186,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003154,FPS-0377,2026-03,WHEAT,200,207,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003155,FPS-0378,2026-03,RICE,268,256,265,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003156,FPS-0378,2026-03,WHEAT,206,177,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003157,FPS-0379,2026-03,RICE,200,195,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003158,FPS-0379,2026-03,WHEAT,200,209,204,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003159,FPS-0380,2026-03,RICE,237,217,231,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003160,FPS-0380,2026-03,WHEAT,180,182,177,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003161,FPS-0381,2026-03,RICE,202,173,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003162,FPS-0381,2026-03,WHEAT,200,192,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003163,FPS-0382,2026-03,RICE,200,185,192,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003164,FPS-0382,2026-03,WHEAT,200,192,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003165,FPS-0383,2026-03,RICE,200,188,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003166,FPS-0383,2026-03,WHEAT,200,189,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003167,FPS-0384,2026-03,RICE,263,255,253,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003168,FPS-0384,2026-03,WHEAT,202,203,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003169,FPS-0385,2026-03,RICE,295,268,273,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003170,FPS-0385,2026-03,WHEAT,217,188,196,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003171,FPS-0386,2026-03,RICE,200,178,185,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003172,FPS-0386,2026-03,WHEAT,200,186,198,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003173,FPS-0387,2026-03,RICE,347,299,326,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003174,FPS-0387,2026-03,WHEAT,256,217,230,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003175,FPS-0388,2026-03,RICE,180,174,169,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003176,FPS-0388,2026-03,WHEAT,200,172,179,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003177,FPS-0389,2026-03,RICE,205,209,206,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003178,FPS-0389,2026-03,WHEAT,200,179,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003179,FPS-0390,2026-03,RICE,223,231,226,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003180,FPS-0390,2026-03,WHEAT,200,184,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003181,FPS-0391,2026-03,RICE,246,217,232,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003182,FPS-0391,2026-03,WHEAT,200,185,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003183,FPS-0392,2026-03,RICE,200,199,192,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003184,FPS-0392,2026-03,WHEAT,200,183,186,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003185,FPS-0393,2026-03,RICE,201,211,207,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003186,FPS-0393,2026-03,WHEAT,200,189,186,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003187,FPS-0394,2026-03,RICE,231,216,218,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003188,FPS-0394,2026-03,WHEAT,200,209,211,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003189,FPS-0395,2026-03,RICE,180,183,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003190,FPS-0395,2026-03,WHEAT,200,170,177,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003191,FPS-0396,2026-03,RICE,200,173,186,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003192,FPS-0396,2026-03,WHEAT,200,186,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003193,FPS-0397,2026-03,RICE,200,183,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003194,FPS-0397,2026-03,WHEAT,200,191,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003195,FPS-0398,2026-03,RICE,200,204,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003196,FPS-0398,2026-03,WHEAT,200,205,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003197,FPS-0399,2026-03,RICE,200,206,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003198,FPS-0399,2026-03,WHEAT,180,163,175,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003199,FPS-0400,2026-03,RICE,249,235,245,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003200,FPS-0400,2026-03,WHEAT,200,207,196,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003201,FPS-0401,2026-03,RICE,251,255,248,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003202,FPS-0401,2026-03,WHEAT,200,205,206,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003203,FPS-0402,2026-03,RICE,200,198,203,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003204,FPS-0402,2026-03,WHEAT,200,189,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003205,FPS-0403,2026-03,RICE,200,200,198,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003206,FPS-0403,2026-03,WHEAT,200,187,199,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003207,FPS-0404,2026-03,RICE,200,185,195,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003208,FPS-0404,2026-03,WHEAT,200,201,206,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003209,FPS-0405,2026-03,RICE,205,198,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003210,FPS-0405,2026-03,WHEAT,200,181,184,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003211,FPS-0406,2026-03,RICE,263,239,254,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003212,FPS-0406,2026-03,WHEAT,200,199,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003213,FPS-0407,2026-03,RICE,209,192,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003214,FPS-0407,2026-03,WHEAT,200,176,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003215,FPS-0408,2026-03,RICE,200,182,189,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003216,FPS-0408,2026-03,WHEAT,200,189,186,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003217,FPS-0409,2026-03,RICE,200,209,213,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003218,FPS-0409,2026-03,WHEAT,200,172,179,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003219,FPS-0410,2026-03,RICE,283,285,294,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003220,FPS-0410,2026-03,WHEAT,211,195,207,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003221,FPS-0411,2026-03,RICE,200,206,203,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003222,FPS-0411,2026-03,WHEAT,200,182,195,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003223,FPS-0412,2026-03,RICE,247,244,238,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003224,FPS-0412,2026-03,WHEAT,200,193,192,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003225,FPS-0413,2026-03,RICE,200,184,158,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003226,FPS-0413,2026-03,WHEAT,200,181,184,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003227,FPS-0414,2026-03,RICE,271,257,271,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003228,FPS-0414,2026-03,WHEAT,200,207,199,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003229,FPS-0415,2026-03,RICE,220,227,211,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003230,FPS-0415,2026-03,WHEAT,200,190,174,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003231,FPS-0416,2026-03,RICE,200,208,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003232,FPS-0416,2026-03,WHEAT,200,173,192,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003233,FPS-0417,2026-03,RICE,180,156,169,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003234,FPS-0417,2026-03,WHEAT,200,174,181,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003235,FPS-0418,2026-03,RICE,263,248,252,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003236,FPS-0418,2026-03,WHEAT,200,205,198,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003237,FPS-0419,2026-03,RICE,255,233,239,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003238,FPS-0419,2026-03,WHEAT,205,202,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003239,FPS-0420,2026-03,RICE,237,224,245,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003240,FPS-0420,2026-03,WHEAT,200,190,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003241,FPS-0421,2026-03,RICE,264,244,256,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003242,FPS-0421,2026-03,WHEAT,200,173,181,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003243,FPS-0422,2026-03,RICE,200,208,204,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003244,FPS-0422,2026-03,WHEAT,200,202,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003245,FPS-0423,2026-03,RICE,200,177,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003246,FPS-0423,2026-03,WHEAT,200,192,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003247,FPS-0424,2026-03,RICE,232,205,209,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003248,FPS-0424,2026-03,WHEAT,200,171,181,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003249,FPS-0425,2026-03,RICE,200,172,184,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003250,FPS-0425,2026-03,WHEAT,200,181,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003251,FPS-0426,2026-03,RICE,251,231,245,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003252,FPS-0426,2026-03,WHEAT,180,178,174,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003253,FPS-0427,2026-03,RICE,200,173,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003254,FPS-0427,2026-03,WHEAT,200,207,208,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003255,FPS-0428,2026-03,RICE,200,202,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003256,FPS-0428,2026-03,WHEAT,200,182,187,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003257,FPS-0429,2026-03,RICE,200,173,186,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003258,FPS-0429,2026-03,WHEAT,200,199,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003259,FPS-0430,2026-03,RICE,202,184,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003260,FPS-0430,2026-03,WHEAT,200,208,210,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003261,FPS-0431,2026-03,RICE,200,174,183,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003262,FPS-0431,2026-03,WHEAT,200,206,199,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003263,FPS-0432,2026-03,RICE,331,325,332,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003264,FPS-0432,2026-03,WHEAT,253,219,227,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003265,FPS-0433,2026-03,RICE,200,176,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003266,FPS-0433,2026-03,WHEAT,200,176,184,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003267,FPS-0434,2026-03,RICE,248,241,244,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003268,FPS-0434,2026-03,WHEAT,201,202,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003269,FPS-0435,2026-03,RICE,220,196,207,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0003270,FPS-0435,2026-03,WHEAT,200,199,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
