manifest_item_id,manifest_id,fps_id,commodity,planned_kg,sequence_number,allocation_id
MI-0003017,MAN-000254,FPS-0564,WHEAT,191,2,ALLOC-0003528
MI-0003018,MAN-000254,FPS-0389,RICE,210,3,ALLOC-0003177
MI-0003019,MAN-000254,FPS-0389,WHEAT,187,3,ALLOC-0003178
MI-0003020,MAN-000254,FPS-0139,RICE,197,4,ALLOC-0002677
MI-0003021,MAN-000254,FPS-0139,WHEAT,204,4,ALLOC-0002678
MI-0003022,MAN-000254,FPS-0189,RICE,294,5,ALLOC-0002777
MI-0003023,MAN-000254,FPS-0189,WHEAT,199,5,ALLOC-0002778
MI-0003024,MAN-000254,FPS-0289,RICE,172,6,ALLOC-0002977
MI-0003025,MAN-000254,FPS-0289,WHEAT,161,6,ALLOC-0002978
MI-0003026,MAN-000255,FPS-0064,RICE,170,1,ALLOC-0002527
MI-0003027,MAN-000255,FPS-0064,WHEAT,182,1,ALLOC-0002528
MI-0003028,MAN-000255,FPS-0414,RICE,269,2,ALLOC-0003227
MI-0003029,MAN-000255,FPS-0414,WHEAT,192,2,ALLOC-0003228
MI-0003030,MAN-000255,FPS-0439,RICE,229,3,ALLOC-0003277
MI-0003031,MAN-000255,FPS-0439,WHEAT,200,3,ALLOC-0003278
MI-0003032,MAN-000255,FPS-0364,RICE,192,4,ALLOC-0003127
MI-0003033,MAN-000255,FPS-0364,WHEAT,214,4,ALLOC-0003128
MI-0003034,MAN-000255,FPS-0164,RICE,208,5,ALLOC-0002727
MI-0003035,MAN-000255,FPS-0164,WHEAT,183,5,ALLOC-0002728
MI-0003036,MAN-000255,FPS-0489,RICE,195,6,ALLOC-0003377
MI-0003037,MAN-000255,FPS-0489,WHEAT,199,6,ALLOC-0003378
MI-0003038,MAN-000256,FPS-0014,RICE,200,1,ALLOC-0002427
MI-0003039,MAN-000256,FPS-0014,WHEAT,178,1,ALLOC-0002428
MI-0003040,MAN-000256,FPS-0539,RICE,202,2,ALLOC-0003477
MI-0003041,MAN-000256,FPS-0539,WHEAT,183,2,ALLOC-0003478
MI-0003042,MAN-000256,FPS-0114,RICE,195,3,ALLOC-0002627
MI-0003043,MAN-000256,FPS-0114,WHEAT,199,3,ALLOC-0002628
MI-0003044,MAN-000256,FPS-0589,RICE,207,4,ALLOC-0003577
MI-0003045,MAN-000256,FPS-0589,WHEAT,197,4,ALLOC-0003578
MI-0003046,MAN-000256,FPS-0314,RICE,230,5,ALLOC-0003027
MI-0003047,MAN-000256,FPS-0314,WHEAT,191,5,ALLOC-0003028
MI-0003048,MAN-000256,FPS-0264,RICE,185,6,ALLOC-0002927
MI-0003049,MAN-000256,FPS-0264,WHEAT,184,6,ALLOC-0002928
MI-0003050,MAN-000257,FPS-0490,RICE,220,1,ALLOC-0003379
MI-0003051,MAN-000257,FPS-0490,WHEAT,201,1,ALLOC-0003380
MI-0003052,MAN-000257,FPS-0215,RICE,173,2,ALLOC-0002829
MI-0003053,MAN-000257,FPS-0215,WHEAT,192,2,ALLOC-0002830
MI-0003054,MAN-000257,FPS-0565,RICE,194,3,ALLOC-0003529
MI-0003055,MAN-000257,FPS-0565,WHEAT,199,3,ALLOC-0003530
MI-0003056,MAN-000257,FPS-0540,RICE,174,4,ALLOC-0003479
MI-0003057,MAN-000257,FPS-0540,WHEAT,199,4,ALLOC-0003480
MI-0003058,MAN-000257,FPS-0015,RICE,193,5,ALLOC-0002429
MI-0003059,MAN-000257,FPS-0015,WHEAT,196,5,ALLOC-0002430
MI-0003060,MAN-000257,FPS-0090,RICE,216,6,ALLOC-0002579
MI-0003061,MAN-000257,FPS-0090,WHEAT,182,6,ALLOC-0002580
MI-0003062,MAN-000258,FPS-0365,RICE,186,1,ALLOC-0003129
MI-0003063,MAN-000258,FPS-0365,WHEAT,213,1,ALLOC-0003130
MI-0003064,MAN-000258,FPS-0240,RICE,240,2,ALLOC-0002879
MI-0003065,MAN-000258,FPS-0240,WHEAT,207,2,ALLOC-0002880
MI-0003066,MAN-000258,FPS-0065,RICE,211,3,ALLOC-0002529
MI-0003067,MAN-000258,FPS-0065,WHEAT,184,3,ALLOC-0002530
MI-0003068,MAN-000258,FPS-0115,RICE,186,4,ALLOC-0002629
MI-0003069,MAN-000258,FPS-0115,WHEAT,198,4,ALLOC-0002630
MI-0003070,MAN-000258,FPS-0040,RICE,202,5,ALLOC-0002479
MI-0003071,MAN-000258,FPS-0040,WHEAT,191,5,ALLOC-0002480
MI-0003072,MAN-000258,FPS-0465,RICE,197,6,ALLOC-0003329
MI-0003073,MAN-000258,FPS-0465,WHEAT,179,6,ALLOC-0003330
MI-0003074,MAN-000259,FPS-0140,RICE,206,1,ALLOC-0002679
MI-0003075,MAN-000259,FPS-0140,WHEAT,154,1,ALLOC-0002680
MI-0003076,MAN-000259,FPS-0290,RICE,178,2,ALLOC-0002979
MI-0003077,MAN-000259,FPS-0290,WHEAT,201,2,ALLOC-0002980
MI-0003078,MAN-000259,FPS-0590,RICE,218,3,ALLOC-0003579
MI-0003079,MAN-000259,FPS-0590,WHEAT,202,3,ALLOC-0003580
MI-0003080,MAN-000259,FPS-0340,RICE,182,4,ALLOC-0003079
MI-0003081,MAN-000259,FPS-0340,WHEAT,185,4,ALLOC-0003080
MI-0003082,MAN-000259,FPS-0440,RICE,203,5,ALLOC-0003279
MI-0003083,MAN-000259,FPS-0440,WHEAT,187,5,ALLOC-0003280
MI-0003084,MAN-000259,FPS-0515,RICE,210,6,ALLOC-0003429
MI-0003085,MAN-000259,FPS-0515,WHEAT,201,6,ALLOC-0003430
MI-0003086,MAN-000260,FPS-0265,RICE,227,1,ALLOC-0002929
MI-0003087,MAN-000260,FPS-0265,WHEAT,205,1,ALLOC-0002930
MI-0003088,MAN-000260,FPS-0390,RICE,216,2,ALLOC-0003179
MI-0003089,MAN-000260,FPS-0390,WHEAT,195,2,ALLOC-0003180
MI-0003090,MAN-000260,FPS-0315,RICE,212,3,ALLOC-0003029
MI-0003091,MAN-000260,FPS-0315,WHEAT,189,3,ALLOC-0003030
MI-0003092,MAN-000260,FPS-0415,RICE,210,4,ALLOC-0003229
MI-0003093,MAN-000260,FPS-0415,WHEAT,173,4,ALLOC-0003230
MI-0003094,MAN-000260,FPS-0165,RICE,178,5,ALLOC-0002729
MI-0003095,MAN-000260,FPS-0165,WHEAT,198,5,ALLOC-0002730
MI-0003096,MAN-000260,FPS-0190,RICE,186,6,ALLOC-0002779
MI-0003097,MAN-000260,FPS-0190,WHEAT,189,6,ALLOC-0002780
MI-0003098,MAN-000261,FPS-0566,RICE,180,1,ALLOC-0003531
MI-0003099,MAN-000261,FPS-0566,WHEAT,178,1,ALLOC-0003532
MI-0003100,MAN-000261,FPS-0266,RICE,185,2,ALLOC-0002931
MI-0003101,MAN-000261,FPS-0266,WHEAT,194,2,ALLOC-0002932
MI-0003102,MAN-000261,FPS-0041,RICE,192,3,ALLOC-0002481
MI-0003103,MAN-000261,FPS-0041,WHEAT,194,3,ALLOC-0002482
MI-0003104,MAN-000261,FPS-0366,RICE,202,4,ALLOC-0003131
MI-0003105,MAN-000261,FPS-0366,WHEAT,202,4,ALLOC-0003132
MI-0003106,MAN-000261,FPS-0191,RICE,176,5,ALLOC-0002781
MI-0003107,MAN-000261,FPS-0191,WHEAT,179,5,ALLOC-0002782
MI-0003108,MAN-000261,FPS-0466,RICE,173,6,ALLOC-0003331
MI-0003109,MAN-000261,FPS-0466,WHEAT,209,6,ALLOC-0003332
MI-0003110,MAN-000262,FPS-0416,RICE,191,1,ALLOC-0003231
MI-0003111,MAN-000262,FPS-0416,WHEAT,186,1,ALLOC-0003232
MI-0003112,MAN-000262,FPS-0316,RICE,201,2,ALLOC-0003031
MI-0003113,MAN-000262,FPS-0316,WHEAT,193,2,ALLOC-0003032
MI-0003114,MAN-000262,FPS-0391,RICE,239,3,ALLOC-0003181
MI-0003115,MAN-000262,FPS-0391,WHEAT,196,3,ALLOC-0003182
MI-0003116,MAN-000262,FPS-0516,RICE,204,4,ALLOC-0003431
MI-0003117,MAN-000262,FPS-0516,WHEAT,180,4,ALLOC-0003432
MI-0003118,MAN-000262,FPS-0016,RICE,204,5,ALLOC-0002431
MI-0003119,MAN-000262,FPS-0016,WHEAT,193,5,ALLOC-0002432
MI-0003120,MAN-000262,FPS-0341,RICE,204,6,ALLOC-0003081
MI-0003121,MAN-000262,FPS-0341,WHEAT,189,6,ALLOC-0003082
MI-0003122,MAN-000263,FPS-0166,RICE,197,1,ALLOC-0002731
MI-0003123,MAN-000263,FPS-0166,WHEAT,190,1,ALLOC-0002732
MI-0003124,MAN-000263,FPS-0066,RICE,218,2,ALLOC-0002531
MI-0003125,MAN-000263,FPS-0066,WHEAT,176,2,ALLOC-0002532
MI-0003126,MAN-000263,FPS-0491,RICE,222,3,ALLOC-0003381
MI-0003127,MAN-000263,FPS-0491,WHEAT,195,3,ALLOC-0003382
MI-0003128,MAN-000263,FPS-0441,RICE,286,4,ALLOC-0003281
MI-0003129,MAN-000263,FPS-0441,WHEAT,186,4,ALLOC-0003282
MI-0003130,MAN-000263,FPS-0241,RICE,215,5,ALLOC-0002881
MI-0003131,MAN-000263,FPS-0241,WHEAT,184,5,ALLOC-0002882
MI-0003132,MAN-000263,FPS-0091,RICE,203,6,ALLOC-0002581
MI-0003133,MAN-000263,FPS-0091,WHEAT,196,6,ALLOC-0002582
MI-0003134,MAN-000264,FPS-0541,RICE,196,1,ALLOC-0003481
MI-0003135,MAN-000264,FPS-0541,WHEAT,189,1,ALLOC-0003482
MI-0003136,MAN-000264,FPS-0291,RICE,244,2,ALLOC-0002981
MI-0003137,MAN-000264,FPS-0291,WHEAT,201,2,ALLOC-0002982
MI-0003138,MAN-000264,FPS-0216,RICE,165,3,ALLOC-0002831
MI-0003139,MAN-000264,FPS-0216,WHEAT,194,3,ALLOC-0002832
MI-0003140,MAN-000264,FPS-0591,RICE,183,4,ALLOC-0003581
MI-0003141,MAN-000264,FPS-0591,WHEAT,183,4,ALLOC-0003582
MI-0003142,MAN-000264,FPS-0116,RICE,195,5,ALLOC-0002631
MI-0003143,MAN-000264,FPS-0116,WHEAT,193,5,ALLOC-0002632
MI-0003144,MAN-000264,FPS-0141,RICE,183,6,ALLOC-0002681
MI-0003145,MAN-000264,FPS-0141,WHEAT,193,6,ALLOC-0002682
MI-0003146,MAN-000265,FPS-0167,RICE,220,1,ALLOC-0002733
MI-0003147,MAN-000265,FPS-0167,WHEAT,189,1,ALLOC-0002734
MI-0003148,MAN-000265,FPS-0342,RICE,197,2,ALLOC-0003083
MI-0003149,MAN-000265,FPS-0342,WHEAT,194,2,ALLOC-0003084
MI-0003150,MAN-000265,FPS-0442,RICE,194,3,ALLOC-0003283
MI-0003151,MAN-000265,FPS-0442,WHEAT,187,3,ALLOC-0003284
MI-0003152,MAN-000265,FPS-0467,RICE,187,4,ALLOC-0003333
MI-0003153,MAN-000265,FPS-0467,WHEAT,199,4,ALLOC-0003334
MI-0003154,MAN-000265,FPS-0067,RICE,184,5,ALLOC-0002533
MI-0003155,MAN-000265,FPS-0067,WHEAT,184,5,ALLOC-0002534
MI-0003156,MAN-000265,FPS-0217,RICE,194,6,ALLOC-0002833
MI-0003157,MAN-000265,FPS-0217,WHEAT,208,6,ALLOC-0002834
MI-0003158,MAN-000266,FPS-0017,RICE,201,1,ALLOC-0002433
MI-0003159,MAN-000266,FPS-0017,WHEAT,202,1,ALLOC-0002434
MI-0003160,MAN-000266,FPS-0292,RICE,285,2,ALLOC-0002983
MI-0003161,MAN-000266,FPS-0292,WHEAT,182,2,ALLOC-0002984
MI-0003162,MAN-000266,FPS-0517,RICE,189,3,ALLOC-0003433
MI-0003163,MAN-000266,FPS-0517,WHEAT,203,3,ALLOC-0003434
MI-0003164,MAN-000266,FPS-0267,RICE,190,4,ALLOC-0002933
MI-0003165,MAN-000266,FPS-0267,WHEAT,192,4,ALLOC-0002934
MI-0003166,MAN-000266,FPS-0092,RICE,243,5,ALLOC-0002583
MI-0003167,MAN-000266,FPS-0092,WHEAT,197,5,ALLOC-0002584
MI-0003168,MAN-000266,FPS-0142,RICE,177,6,ALLOC-0002683
MI-0003169,MAN-000266,FPS-0142,WHEAT,196,6,ALLOC-0002684
MI-0003170,MAN-000267,FPS-0117,RICE,194,1,ALLOC-0002633
MI-0003171,MAN-000267,FPS-0117,WHEAT,210,1,ALLOC-0002634
MI-0003172,MAN-000267,FPS-0042,RICE,177,2,ALLOC-0002483
MI-0003173,MAN-000267,FPS-0042,WHEAT,210,2,ALLOC-0002484
MI-0003174,MAN-000267,FPS-0417,RICE,173,3,ALLOC-0003233
MI-0003175,MAN-000267,FPS-0417,WHEAT,183,3,ALLOC-0003234
MI-0003176,MAN-000267,FPS-0192,RICE,203,4,ALLOC-0002783
MI-0003177,MAN-000267,FPS-0192,WHEAT,177,4,ALLOC-0002784
MI-0003178,MAN-000267,FPS-0242,RICE,181,5,ALLOC-0002883
MI-0003179,MAN-000267,FPS-0242,WHEAT,149,5,ALLOC-0002884
MI-0003180,MAN-000267,FPS-0567,RICE,188,6,ALLOC-0003533
MI-0003181,MAN-000267,FPS-0567,WHEAT,203,6,ALLOC-0003534
MI-0003182,MAN-000268,FPS-0317,RICE,196,1,ALLOC-0003033
MI-0003183,MAN-000268,FPS-0317,WHEAT,186,1,ALLOC-0003034
MI-0003184,MAN-000268,FPS-0492,RICE,274,2,ALLOC-0003383
MI-0003185,MAN-000268,FPS-0492,WHEAT,227,2,ALLOC-0003384
MI-0003186,MAN-000268,FPS-0392,RICE,196,3,ALLOC-0003183
MI-0003187,MAN-000268,FPS-0392,WHEAT,189,3,ALLOC-0003184
MI-0003188,MAN-000268,FPS-0542,RICE,193,4,ALLOC-0003483
MI-0003189,MAN-000268,FPS-0542,WHEAT,200,4,ALLOC-0003484
MI-0003190,MAN-000268,FPS-0592,RICE,192,5,ALLOC-0003583
MI-0003191,MAN-000268,FPS-0592,WHEAT,209,5,ALLOC-0003584
MI-0003192,MAN-000268,FPS-0367,RICE,185,6,ALLOC-0003133
MI-0003193,MAN-000268,FPS-0367,WHEAT,157,6,ALLOC-0003134
MI-0003194,MAN-000269,FPS-0218,RICE,184,1,ALLOC-0002835
MI-0003195,MAN-000269,FPS-0218,WHEAT,208,1,ALLOC-0002836
MI-0003196,MAN-000269,FPS-0343,RICE,169,2,ALLOC-0003085
MI-0003197,MAN-000269,FPS-0343,WHEAT,187,2,ALLOC-0003086
MI-0003198,MAN-000269,FPS-0443,RICE,170,3,ALLOC-0003285
MI-0003199,MAN-000269,FPS-0443,WHEAT,189,3,ALLOC-0003286
MI-0003200,MAN-000269,FPS-0368,RICE,207,4,ALLOC-0003135
MI-0003201,MAN-000269,FPS-0368,WHEAT,189,4,ALLOC-0003136
MI-0003202,MAN-000269,FPS-0068,RICE,191,5,ALLOC-0002535
MI-0003203,MAN-000269,FPS-0068,WHEAT,179,5,ALLOC-0002536
MI-0003204,MAN-000269,FPS-0568,RICE,279,6,ALLOC-0003535
MI-0003205,MAN-000269,FPS-0568,WHEAT,182,6,ALLOC-0003536
MI-0003206,MAN-000270,FPS-0418,RICE,250,1,ALLOC-0003235
MI-0003207,MAN-000270,FPS-0418,WHEAT,201,1,ALLOC-0003236
MI-0003208,MAN-000270,FPS-0593,RICE,308,2,ALLOC-0003585
MI-0003209,MAN-000270,FPS-0593,WHEAT,234,2,ALLOC-0003586
MI-0003210,MAN-000270,FPS-0168,RICE,187,3,ALLOC-0002735
MI-0003211,MAN-000270,FPS-0168,WHEAT,194,3,ALLOC-0002736
MI-0003212,MAN-000270,FPS-0243,RICE,233,4,ALLOC-0002885
MI-0003213,MAN-000270,FPS-0243,WHEAT,198,4,ALLOC-0002886
MI-0003214,MAN-000270,FPS-0543,RICE,205,5,ALLOC-0003485
MI-0003215,MAN-000270,FPS-0543,WHEAT,211,5,ALLOC-0003486
MI-0003216,MAN-000270,FPS-0193,RICE,225,6,ALLOC-0002785
MI-0003217,MAN-000270,FPS-0193,WHEAT,194,6,ALLOC-0002786
MI-0003218,MAN-000271,FPS-0118,RICE,165,1,ALLOC-0002635
MI-0003219,MAN-000271,FPS-0118,WHEAT,210,1,ALLOC-0002636
MI-0003220,MAN-000271,FPS-0468,RICE,192,2,ALLOC-0003335
MI-0003221,MAN-000271,FPS-0468,WHEAT,204,2,ALLOC-0003336
MI-0003222,MAN-000271,FPS-0318,RICE,156,3,ALLOC-0003035
MI-0003223,MAN-000271,FPS-0318,WHEAT,183,3,ALLOC-0003036
MI-0003224,MAN-000271,FPS-0493,RICE,203,4,ALLOC-0003385
MI-0003225,MAN-000271,FPS-0493,WHEAT,219,4,ALLOC-0003386
MI-0003226,MAN-000271,FPS-0268,RICE,198,5,ALLOC-0002935
MI-0003227,MAN-000271,FPS-0268,WHEAT,201,5,ALLOC-0002936
MI-0003228,MAN-000271,FPS-0043,RICE,198,6,ALLOC-0002485
MI-0003229,MAN-000271,FPS-0043,WHEAT,184,6,ALLOC-0002486
MI-0003230,MAN-000272,FPS-0143,RICE,233,1,ALLOC-0002685
MI-0003231,MAN-000272,FPS-0143,WHEAT,186,1,ALLOC-0002686
MI-0003232,MAN-000272,FPS-0093,RICE,262,2,ALLOC-0002585
MI-0003233,MAN-000272,FPS-0093,WHEAT,198,2,ALLOC-0002586
MI-0003234,MAN-000272,FPS-0518,RICE,204,3,ALLOC-0003435
MI-0003235,MAN-000272,FPS-0518,WHEAT,196,3,ALLOC-0003436
MI-0003236,MAN-000272,FPS-0018,RICE,250,4,ALLOC-0002435
MI-0003237,MAN-000272,FPS-0018,WHEAT,212,4,ALLOC-0002436
MI-0003238,MAN-000272,FPS-0293,RICE,216,5,ALLOC-0002985
MI-0003239,MAN-000272,FPS-0293,WHEAT,194,5,ALLOC-0002986
MI-0003240,MAN-000272,FPS-0393,RICE,215,6,ALLOC-0003185
MI-0003241,MAN-000272,FPS-0393,WHEAT,185,6,ALLOC-0003186
MI-0003242,MAN-000273,FPS-0094,RICE,270,1,ALLOC-0002587
MI-0003243,MAN-000273,FPS-0094,WHEAT,179,1,ALLOC-0002588
MI-0003244,MAN-000273,FPS-0044,RICE,196,2,ALLOC-0002487
MI-0003245,MAN-000273,FPS-0044,WHEAT,186,2,ALLOC-0002488
MI-0003246,MAN-000273,FPS-0544,RICE,195,3,ALLOC-0003487
MI-0003247,MAN-000273,FPS-0544,WHEAT,194,3,ALLOC-0003488
MI-0003248,MAN-000273,FPS-0194,RICE,195,4,ALLOC-0002787
MI-0003249,MAN-000273,FPS-0194,WHEAT,195,4,ALLOC-0002788
MI-0003250,MAN-000273,FPS-0294,RICE,195,5,ALLOC-0002987
MI-0003251,MAN-000273,FPS-0294,WHEAT,196,5,ALLOC-0002988
MI-0003252,MAN-000273,FPS-0069,RICE,205,6,ALLOC-0002537
MI-0003253,MAN-000273,FPS-0069,WHEAT,192,6,ALLOC-0002538
MI-0003254,MAN-000274,FPS-0569,RICE,215,1,ALLOC-0003537
MI-0003255,MAN-000274,FPS-0569,WHEAT,185,1,ALLOC-0003538
MI-0003256,MAN-000274,FPS-0119,RICE,212,2,ALLOC-0002637
MI-0003257,MAN-000274,FPS-0119,WHEAT,198,2,ALLOC-0002638
MI-0003258,MAN-000274,FPS-0344,RICE,198,3,ALLOC-0003087
MI-0003259,MAN-000274,FPS-0344,WHEAT,200,3,ALLOC-0003088
MI-0003260,MAN-000274,FPS-0219,RICE,234,4,ALLOC-0002837
MI-0003261,MAN-000274,FPS-0219,WHEAT,203,4,ALLOC-0002838
MI-0003262,MAN-000274,FPS-0469,RICE,198,5,ALLOC-0003337
MI-0003263,MAN-000274,FPS-0469,WHEAT,185,5,ALLOC-0003338
MI-0003264,MAN-000274,FPS-0019,RICE,219,6,ALLOC-0002437
MI-0003265,MAN-000274,FPS-0019,WHEAT,208,6,ALLOC-0002438
MI-0003266,MAN-000275,FPS-0519,RICE,177,1,ALLOC-0003437
MI-0003267,MAN-000275,FPS-0519,WHEAT,200,1,ALLOC-0003438
MI-0003268,MAN-000275,FPS-0244,RICE,188,2,ALLOC-0002887
MI-0003269,MAN-000275,FPS-0244,WHEAT,179,2,ALLOC-0002888
MI-0003270,MAN-000275,FPS-0319,RICE,213,3,ALLOC-0003037
MI-0003271,MAN-000275,FPS-0319,WHEAT,184,3,ALLOC-0003038
MI-0003272,MAN-000275,FPS-0169,RICE,169,4,ALLOC-0002737
MI-0003273,MAN-000275,FPS-0169,WHEAT,206,4,ALLOC-0002738
MI-0003274,MAN-000275,FPS-0394,RICE,228,5,ALLOC-0003187
MI-0003275,MAN-000275,FPS-0394,WHEAT,220,5,ALLOC-0003188
MI-0003276,MAN-000275,FPS-0144,RICE,243,6,ALLOC-0002687
MI-0003277,MAN-000275,FPS-0144,WHEAT,216,6,ALLOC-0002688
MI-0003278,MAN-000276,FPS-0594,RICE,194,1,ALLOC-0003587
MI-0003279,MAN-000276,FPS-0594,WHEAT,206,1,ALLOC-0003588
MI-0003280,MAN-000276,FPS-0369,RICE,188,2,ALLOC-0003137
MI-0003281,MAN-000276,FPS-0369,WHEAT,194,2,ALLOC-0003138
MI-0003282,MAN-000276,FPS-0269,RICE,215,3,ALLOC-0002937
MI-0003283,MAN-000276,FPS-0269,WHEAT,178,3,ALLOC-0002938
MI-0003284,MAN-000276,FPS-0419,RICE,237,4,ALLOC-0003237
MI-0003285,MAN-000276,FPS-0419,WHEAT,195,4,ALLOC-0003238
MI-0003286,MAN-000276,FPS-0444,RICE,177,5,ALLOC-0003287
MI-0003287,MAN-000276,FPS-0444,WHEAT,193,5,ALLOC-0003288
MI-0003288,MAN-000276,FPS-0494,RICE,206,6,ALLOC-0003387
MI-0003289,MAN-000276,FPS-0494,WHEAT,198,6,ALLOC-0003388
MI-0003290,MAN-000277,FPS-0320,RICE,178,1,ALLOC-0003039
MI-0003291,MAN-000277,FPS-0320,WHEAT,192,1,ALLOC-0003040
MI-0003292,MAN-000277,FPS-0345,RICE,190,2,ALLOC-0003089
MI-0003293,MAN-000277,FPS-0345,WHEAT,180,2,ALLOC-0003090
MI-0003294,MAN-000277,FPS-0570,RICE,199,3,ALLOC-0003539
MI-0003295,MAN-000277,FPS-0570,WHEAT,208,3,ALLOC-0003540
MI-0003296,MAN-000277,FPS-0370,RICE,210,4,ALLOC-0003139
MI-0003297,MAN-000277,FPS-0370,WHEAT,186,4,ALLOC-0003140
MI-0003298,MAN-000277,FPS-0070,RICE,171,5,ALLOC-0002539
MI-0003299,MAN-000277,FPS-0070,WHEAT,202,5,ALLOC-0002540
MI-0003300,MAN-000277,FPS-0245,RICE,187,6,ALLOC-0002889
MI-0003301,MAN-000277,FPS-0245,WHEAT,201,6,ALLOC-0002890
MI-0003302,MAN-000278,FPS-0295,RICE,197,1,ALLOC-0002989
MI-0003303,MAN-000278,FPS-0295,WHEAT,207,1,ALLOC-0002990
MI-0003304,MAN-000278,FPS-0495,RICE,182,2,ALLOC-0003389
MI-0003305,MAN-000278,FPS-0495,WHEAT,182,2,ALLOC-0003390
MI-0003306,MAN-000278,FPS-0270,RICE,200,3,ALLOC-0002939
MI-0003307,MAN-000278,FPS-0270,WHEAT,189,3,ALLOC-0002940
MI-0003308,MAN-000278,FPS-0395,RICE,192,4,ALLOC-0003189
MI-0003309,MAN-000278,FPS-0395,WHEAT,171,4,ALLOC-0003190
MI-0003310,MAN-000278,FPS-0420,RICE,238,5,ALLOC-0003239
MI-0003311,MAN-000278,FPS-0420,WHEAT,205,5,ALLOC-0003240
MI-0003312,MAN-000278,FPS-0170,RICE,182,6,ALLOC-0002739
MI-0003313,MAN-000278,FPS-0170,WHEAT,188,6,ALLOC-0002740
MI-0003314,MAN-000279,FPS-0470,RICE,306,1,ALLOC-0003339
MI-0003315,MAN-000279,FPS-0470,WHEAT,204,1,ALLOC-0003340
MI-0003316,MAN-000279,FPS-0120,RICE,206,2,ALLOC-0002639
MI-0003317,MAN-000279,FPS-0120,WHEAT,198,2,ALLOC-0002640
MI-0003318,MAN-000279,FPS-0220,RICE,278,3,ALLOC-0002839
MI-0003319,MAN-000279,FPS-0220,WHEAT,172,3,ALLOC-0002840
MI-0003320,MAN-000279,FPS-0520,RICE,189,4,ALLOC-0003439
MI-0003321,MAN-000279,FPS-0520,WHEAT,181,4,ALLOC-0003440
MI-0003322,MAN-000279,FPS-0195,RICE,196,5,ALLOC-0002789
MI-0003323,MAN-000279,FPS-0195,WHEAT,213,5,ALLOC-0002790
MI-0003324,MAN-000279,FPS-0020,RICE,202,6,ALLOC-0002439
MI-0003325,MAN-000279,FPS-0020,WHEAT,194,6,ALLOC-0002440
MI-0003326,MAN-000280,FPS-0095,RICE,245,1,ALLOC-0002589
MI-0003327,MAN-000280,FPS-0095,WHEAT,203,1,ALLOC-0002590
MI-0003328,MAN-000280,FPS-0545,RICE,215,2,ALLOC-0003489
MI-0003329,MAN-000280,FPS-0545,WHEAT,182,2,ALLOC-0003490
MI-0003330,MAN-000280,FPS-0445,RICE,208,3,ALLOC-0003289
MI-0003331,MAN-000280,FPS-0445,WHEAT,197,3,ALLOC-0003290
MI-0003332,MAN-000280,FPS-0045,RICE,228,4,ALLOC-0002489
MI-0003333,MAN-000280,FPS-0045,WHEAT,194,4,ALLOC-0002490
MI-0003334,MAN-000280,FPS-0595,RICE,172,5,ALLOC-0003589
MI-0003335,MAN-000280,FPS-0595,WHEAT,185,5,ALLOC-0003590
MI-0003336,MAN-000280,FPS-0145,RICE,162,6,ALLOC-0002689
MI-0003337,MAN-000280,FPS-0145,WHEAT,186,6,ALLOC-0002690
MI-0003338,MAN-000281,FPS-0146,RICE,200,1,ALLOC-0002691
MI-0003339,MAN-000281,FPS-0146,WHEAT,204,1,ALLOC-0002692
MI-0003340,MAN-000281,FPS-0596,RICE,176,2,ALLOC-0003591
MI-0003341,MAN-000281,FPS-0596,WHEAT,184,2,ALLOC-0003592
MI-0003342,MAN-000281,FPS-0521,RICE,240,3,ALLOC-0003441
MI-0003343,MAN-000281,FPS-0521,WHEAT,190,3,ALLOC-0003442
MI-0003344,MAN-000281,FPS-0296,RICE,197,4,ALLOC-0002991
MI-0003345,MAN-000281,FPS-0296,WHEAT,200,4,ALLOC-0002992
MI-0003346,MAN-000281,FPS-0071,RICE,180,5,ALLOC-0002541
MI-0003347,MAN-000281,FPS-0071,WHEAT,196,5,ALLOC-0002542
MI-0003348,MAN-000281,FPS-0046,RICE,183,6,ALLOC-0002491
MI-0003349,MAN-000281,FPS-0046,WHEAT,181,6,ALLOC-0002492
MI-0003350,MAN-000282,FPS-0171,RICE,182,1,ALLOC-0002741
MI-0003351,MAN-000282,FPS-0171,WHEAT,196,1,ALLOC-0002742
MI-0003352,MAN-000282,FPS-0371,RICE,179,2,ALLOC-0003141
MI-0003353,MAN-000282,FPS-0371,WHEAT,193,2,ALLOC-0003142
MI-0003354,MAN-000282,FPS-0221,RICE,220,3,ALLOC-0002841
MI-0003355,MAN-000282,FPS-0221,WHEAT,172,3,ALLOC-0002842
MI-0003356,MAN-000282,FPS-0121,RICE,201,4,ALLOC-0002641
MI-0003357,MAN-000282,FPS-0121,WHEAT,216,4,ALLOC-0002642
MI-0003358,MAN-000282,FPS-0096,RICE,198,5,ALLOC-0002591
MI-0003359,MAN-000282,FPS-0096,WHEAT,200,5,ALLOC-0002592
MI-0003360,MAN-000282,FPS-0471,RICE,186,6,ALLOC-0003341
MI-0003361,MAN-000282,FPS-0471,WHEAT,156,6,ALLOC-0003342
MI-0003362,MAN-000283,FPS-0421,RICE,248,1,ALLOC-0003241
MI-0003363,MAN-000283,FPS-0421,WHEAT,175,1,ALLOC-0003242
MI-0003364,MAN-000283,FPS-0446,RICE,188,2,ALLOC-0003291
